game,ply,move_number,side,fen_before,played_move,played_uci,best_uci,best_san,best_score_cp,after_score_cp,loss_cp,phase,is_capture,mate_event
993,5,3,White,rnbqkbnr/pppp1ppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,Qxd4,d1d4,d1d4,Qxd4,2,-6,8,opening,True,False
993,6,3,Black,rnbqkbnr/pppp1ppp/8/8/3QP3/8/PPP2PPP/RNB1KBNR b KQkq - 0 3,Nc6,b8c6,b8c6,Nc6,6,8,0,opening,False,False
993,7,4,White,r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4,Qd1,d4d1,d4d3,Qd3,-8,-43,35,opening,False,False
993,8,4,Black,r1bqkbnr/pppp1ppp/2n5/8/4P3/8/PPP2PPP/RNBQKBNR b KQkq - 2 4,Bc5,f8c5,g8f6,Nf6,44,10,34,opening,False,False
993,9,5,White,r1bqk1nr/pppp1ppp/2n5/2b5/4P3/8/PPP2PPP/RNBQKBNR w KQkq - 3 5,Nf3,g1f3,g1f3,Nf3,-9,-9,0,opening,False,False
993,10,5,Black,r1bqk1nr/pppp1ppp/2n5/2b5/4P3/5N2/PPP2PPP/RNBQKB1R b KQkq - 4 5,Nf6,g8f6,g8f6,Nf6,9,1,8,opening,False,False
993,11,6,White,r1bqk2r/pppp1ppp/2n2n2/2b5/4P3/5N2/PPP2PPP/RNBQKB1R w KQkq - 5 6,Bd3,f1d3,f1d3,Bd3,-7,-2,0,opening,False,False
993,12,6,Black,r1bqk2r/pppp1ppp/2n2n2/2b5/4P3/3B1N2/PPP2PPP/RNBQK2R b KQkq - 6 6,O-O,e8g8,d7d5,d5,2,-1,3,opening,False,False
993,13,7,White,r1bq1rk1/pppp1ppp/2n2n2/2b5/4P3/3B1N2/PPP2PPP/RNBQK2R w KQ - 7 7,O-O,e1g1,e1g1,O-O,1,3,0,opening,False,False
993,14,7,Black,r1bq1rk1/pppp1ppp/2n2n2/2b5/4P3/3B1N2/PPP2PPP/RNBQ1RK1 b - - 8 7,d6,d7d6,f8e8,Re8,3,6,0,opening,False,False
993,15,8,White,r1bq1rk1/ppp2ppp/2np1n2/2b5/4P3/3B1N2/PPP2PPP/RNBQ1RK1 w - - 0 8,c3,c2c3,h2h3,h3,-7,-52,45,opening,False,False
993,16,8,Black,r1bq1rk1/ppp2ppp/2np1n2/2b5/4P3/2PB1N2/PP3PPP/RNBQ1RK1 b - - 0 8,Re8,f8e8,f8e8,Re8,53,70,0,opening,False,False
993,17,9,White,r1bqr1k1/ppp2ppp/2np1n2/2b5/4P3/2PB1N2/PP3PPP/RNBQ1RK1 w - - 1 9,Bg5,c1g5,b2b4,b4,-70,-89,19,opening,False,False
993,18,9,Black,r1bqr1k1/ppp2ppp/2np1n2/2b3B1/4P3/2PB1N2/PP3PPP/RN1Q1RK1 b - - 2 9,h6,h7h6,h7h6,h6,89,86,3,opening,False,False
993,19,10,White,r1bqr1k1/ppp2pp1/2np1n1p/2b3B1/4P3/2PB1N2/PP3PPP/RN1Q1RK1 w - - 0 10,Bh4,g5h4,g5h4,Bh4,-86,-86,0,opening,False,False
993,20,10,Black,r1bqr1k1/ppp2pp1/2np1n1p/2b5/4P2B/2PB1N2/PP3PPP/RN1Q1RK1 b - - 1 10,Ne5,c6e5,g7g5,g5,86,29,57,opening,False,False
993,21,11,White,r1bqr1k1/ppp2pp1/3p1n1p/2b1n3/4P2B/2PB1N2/PP3PPP/RN1Q1RK1 w - - 2 11,a4,a2a4,b2b4,b4,-29,-178,149,opening,False,False
993,22,11,Black,r1bqr1k1/ppp2pp1/3p1n1p/2b1n3/P3P2B/2PB1N2/1P3PPP/RN1Q1RK1 b - - 0 11,Bg4,c8g4,e5d3,Nxd3,178,131,47,opening,False,False
993,23,12,White,r2qr1k1/ppp2pp1/3p1n1p/2b1n3/P3P1bB/2PB1N2/1P3PPP/RN1Q1RK1 w - - 1 12,Be2,d3e2,b2b4,b4,-131,-141,10,opening,False,False
993,24,12,Black,r2qr1k1/ppp2pp1/3p1n1p/2b1n3/P3P1bB/2P2N2/1P2BPPP/RN1Q1RK1 b - - 2 12,Re6,e8e6,e5g6,Ng6,141,-105,246,middlegame,False,False
993,25,13,White,r2q2k1/ppp2pp1/3prn1p/2b1n3/P3P1bB/2P2N2/1P2BPPP/RN1Q1RK1 w - - 3 13,b4,b2b4,b2b4,b4,109,235,0,middlegame,False,False
993,26,13,Black,r2q2k1/ppp2pp1/3prn1p/2b1n3/PP2P1bB/2P2N2/4BPPP/RN1Q1RK1 b - - 0 13,Bxf2+,c5f2,g4f3,Bxf3,-254,-479,225,middlegame,True,False
993,27,14,White,r2q2k1/ppp2pp1/3prn1p/4n3/PP2P1bB/2P2N2/4BbPP/RN1Q1RK1 w - - 0 14,Rxf2,f1f2,f1f2,Rxf2,479,347,132,middlegame,True,False
993,28,14,Black,r2q2k1/ppp2pp1/3prn1p/4n3/PP2P1bB/2P2N2/4BRPP/RN1Q2K1 b - - 0 14,Qd7,d8d7,g7g5,g5,-347,-690,343,middlegame,False,False
993,29,15,White,r5k1/pppq1pp1/3prn1p/4n3/PP2P1bB/2P2N2/4BRPP/RN1Q2K1 w - - 1 15,Bxf6,h4f6,f3e5,Nxe5,690,555,135,middlegame,True,False
993,30,15,Black,r5k1/pppq1pp1/3prB1p/4n3/PP2P1b1/2P2N2/4BRPP/RN1Q2K1 b - - 0 15,Rxf6,e6f6,g4f3,Bxf3,-568,-689,121,middlegame,True,False
993,31,16,White,r5k1/pppq1pp1/3p1r1p/4n3/PP2P1b1/2P2N2/4BRPP/RN1Q2K1 w - - 0 16,Nxe5,f3e5,f3e5,Nxe5,689,736,0,middlegame,True,False
993,32,16,Black,r5k1/pppq1pp1/3p1r1p/4N3/PP2P1b1/2P5/4BRPP/RN1Q2K1 b - - 0 16,Bxe2,g4e2,g4e2,Bxe2,-736,-745,9,middlegame,True,False
993,33,17,White,r5k1/pppq1pp1/3p1r1p/4N3/PP2P3/2P5/4bRPP/RN1Q2K1 w - - 0 17,Nxd7,e5d7,f2e2,Rxe2,745,538,207,middlegame,True,False
993,34,17,Black,r5k1/pppN1pp1/3p1r1p/8/PP2P3/2P5/4bRPP/RN1Q2K1 b - - 0 17,Bxd1,e2d1,f6f2,Rxf2,-538,-826,288,middlegame,True,False
993,35,18,White,r5k1/pppN1pp1/3p1r1p/8/PP2P3/2P5/5RPP/RN1b2K1 w - - 0 18,Nxf6+,d7f6,d7f6,Nxf6+,810,801,9,endgame,True,False
993,36,18,Black,r5k1/ppp2pp1/3p1N1p/8/PP2P3/2P5/5RPP/RN1b2K1 b - - 0 18,gxf6,g7f6,g7f6,gxf6,-905,-805,0,endgame,True,False
993,37,19,White,r5k1/ppp2p2/3p1p1p/8/PP2P3/2P5/5RPP/RN1b2K1 w - - 0 19,Rxf6,f2f6,b4b5,b5,737,716,21,endgame,True,False
993,38,19,Black,r5k1/ppp2p2/3p1R1p/8/PP2P3/2P5/6PP/RN1b2K1 b - - 0 19,Kg7,g8g7,d1a4,Bxa4,-670,-809,139,endgame,False,False
993,39,20,White,r7/ppp2pk1/3p1R1p/8/PP2P3/2P5/6PP/RN1b2K1 w - - 1 20,Rf2,f6f2,f6f4,Rf4,745,715,30,endgame,False,False
993,40,20,Black,r7/ppp2pk1/3p3p/8/PP2P3/2P5/5RPP/RN1b2K1 b - - 2 20,Re8,a8e8,d1a4,Bxa4,-735,-771,36,endgame,False,False
993,41,21,White,4r3/ppp2pk1/3p3p/8/PP2P3/2P5/5RPP/RN1b2K1 w - - 3 21,Nd2,b1d2,g2g3,g3,771,767,4,endgame,False,False
993,42,21,Black,4r3/ppp2pk1/3p3p/8/PP2P3/2P5/3N1RPP/R2b2K1 b - - 4 21,Bc2,d1c2,c7c6,c6,-833,-799,0,endgame,False,False
993,43,22,White,4r3/ppp2pk1/3p3p/8/PP2P3/2P5/2bN1RPP/R5K1 w - - 5 22,Re2,f2e2,f2f4,Rf4,748,671,77,endgame,False,False
993,44,22,Black,4r3/ppp2pk1/3p3p/8/PP2P3/2P5/2bNR1PP/R5K1 b - - 6 22,d5,d6d5,d6d5,d5,-772,-790,18,endgame,False,False
993,45,23,White,4r3/ppp2pk1/7p/3p4/PP2P3/2P5/2bNR1PP/R5K1 w - - 0 23,e5,e4e5,e2e1,Ree1,687,775,0,endgame,False,False
993,46,23,Black,4r3/ppp2pk1/7p/3pP3/PP6/2P5/2bNR1PP/R5K1 b - - 0 23,c6,c7c6,c7c5,c5,-789,-829,40,endgame,False,False
993,47,24,White,4r3/pp3pk1/2p4p/3pP3/PP6/2P5/2bNR1PP/R5K1 w - - 0 24,b5,b4b5,e2e1,Ree1,858,654,204,endgame,False,False
993,48,24,Black,4r3/pp3pk1/2p4p/1P1pP3/P7/2P5/2bNR1PP/R5K1 b - - 0 24,c5,c6c5,c6b5,cxb5,-780,-819,39,endgame,False,False
993,49,25,White,4r3/pp3pk1/7p/1PppP3/P7/2P5/2bNR1PP/R5K1 w - - 0 25,a5,a4a5,e2e3,Re3,783,704,79,endgame,False,False
993,50,25,Black,4r3/pp3pk1/7p/PPppP3/8/2P5/2bNR1PP/R5K1 b - - 0 25,d4,d5d4,g7g6,Kg6,-752,-734,0,endgame,False,False
993,51,26,White,4r3/pp3pk1/7p/PPp1P3/3p4/2P5/2bNR1PP/R5K1 w - - 0 26,cxd4,c3d4,c3d4,cxd4,785,768,17,endgame,True,False
993,52,26,Black,4r3/pp3pk1/7p/PPp1P3/3P4/8/2bNR1PP/R5K1 b - - 0 26,cxd4,c5d4,c5d4,cxd4,-760,-737,0,endgame,True,False
993,53,27,White,4r3/pp3pk1/7p/PP2P3/3p4/8/2bNR1PP/R5K1 w - - 0 27,Nf3,d2f3,e2e1,Ree1,725,735,0,endgame,False,False
993,54,27,Black,4r3/pp3pk1/7p/PP2P3/3p4/5N2/2b1R1PP/R5K1 b - - 1 27,d3,d4d3,c2g6,Bg6,-748,-771,23,endgame,False,False
993,55,28,White,4r3/pp3pk1/7p/PP2P3/8/3p1N2/2b1R1PP/R5K1 w - - 0 28,Rd2,e2d2,e2f2,Rf2,762,724,38,endgame,False,False
993,56,28,Black,4r3/pp3pk1/7p/PP2P3/8/3p1N2/2bR2PP/R5K1 b - - 1 28,Rd8,e8d8,e8c8,Rc8,-722,-745,23,endgame,False,False
993,57,29,White,3r4/pp3pk1/7p/PP2P3/8/3p1N2/2bR2PP/R5K1 w - - 2 29,Ra3,a1a3,b5b6,b6,715,673,42,endgame,False,False
993,58,29,Black,3r4/pp3pk1/7p/PP2P3/8/R2p1N2/2bR2PP/6K1 b - - 3 29,Rd5,d8d5,g7f8,Kf8,-708,-698,0,endgame,False,False
993,59,30,White,8/pp3pk1/7p/PP1rP3/8/R2p1N2/2bR2PP/6K1 w - - 4 30,b6,b5b6,g1f2,Kf2,700,667,33,endgame,False,False
993,60,30,Black,8/pp3pk1/1P5p/P2rP3/8/R2p1N2/2bR2PP/6K1 b - - 0 30,axb6,a7b6,a7b6,axb6,-667,-633,0,endgame,True,False
993,61,31,White,8/1p3pk1/1p5p/P2rP3/8/R2p1N2/2bR2PP/6K1 w - - 0 31,axb6,a5b6,a5b6,axb6,622,630,0,endgame,True,False
993,62,31,Black,8/1p3pk1/1P5p/3rP3/8/R2p1N2/2bR2PP/6K1 b - - 0 31,Rb5,d5b5,d5b5,Rb5,-693,-658,0,endgame,False,False
993,63,32,White,8/1p3pk1/1P5p/1r2P3/8/R2p1N2/2bR2PP/6K1 w - - 1 32,Kf2,g1f2,a3a1,Ra1,603,688,0,endgame,False,False
993,64,32,Black,8/1p3pk1/1P5p/1r2P3/8/R2p1N2/2bR1KPP/8 b - - 2 32,Rxb6,b5b6,b5b1,Rb1,-699,-736,37,endgame,True,False
993,65,33,White,8/1p3pk1/1r5p/4P3/8/R2p1N2/2bR1KPP/8 w - - 0 33,Rc3,a3c3,f2e3,Ke3,709,695,14,endgame,False,False
993,66,33,Black,8/1p3pk1/1r5p/4P3/8/2Rp1N2/2bR1KPP/8 b - - 1 33,Rb2,b6b2,h6h5,h5,-665,-794,129,endgame,False,False
993,67,34,White,8/1p3pk1/7p/4P3/8/2Rp1N2/1rbR1KPP/8 w - - 2 34,Nd4,f3d4,c3c4,Rc4,697,664,33,endgame,False,False
993,68,34,Black,8/1p3pk1/7p/4P3/3N4/2Rp4/1rbR1KPP/8 b - - 3 34,b5,b7b5,b2b6,Rb6,-662,-753,91,endgame,False,False
993,69,35,White,8/5pk1/7p/1p2P3/3N4/2Rp4/1rbR1KPP/8 w - - 0 35,Nxc2,d4c2,f2e3,Ke3,647,633,14,endgame,True,False
993,70,35,Black,8/5pk1/7p/1p2P3/8/2Rp4/1rNR1KPP/8 b - - 0 35,b4,b5b4,b2b3,Rb3,-682,-639,0,endgame,False,False
993,71,36,White,8/5pk1/7p/4P3/1p6/2Rp4/1rNR1KPP/8 w - - 0 36,Rc4,c3c4,c3d3,Rcxd3,784,299,485,endgame,False,False
993,72,36,Black,8/5pk1/7p/4P3/1pR5/3p4/1rNR1KPP/8 b - - 1 36,b3,b4b3,b4b3,b3,-243,-588,345,endgame,False,False
993,73,37,White,8/5pk1/7p/4P3/2R5/1p1p4/1rNR1KPP/8 w - - 0 37,Rxd3,d2d3,d2d3,Rxd3,598,623,0,endgame,True,False
993,74,37,Black,8/5pk1/7p/4P3/2R5/1p1R4/1rN2KPP/8 b - - 0 37,bxc2,b3c2,g7h7,Kh7,-623,-644,21,endgame,True,False
993,75,38,White,8/5pk1/7p/4P3/2R5/3R4/1rp2KPP/8 w - - 0 38,Kg3,f2g3,f2e3,Ke3,644,712,0,endgame,False,False
993,76,38,Black,8/5pk1/7p/4P3/2R5/3R2K1/1rp3PP/8 b - - 1 38,Kg6,g7g6,h6h5,h5,-720,-733,13,endgame,False,False
993,77,39,White,8/5p2/6kp/4P3/2R5/3R2K1/1rp3PP/8 w - - 2 39,Rdc3,d3c3,d3d6,Rd6+,652,708,0,endgame,False,False
993,78,39,Black,8/5p2/6kp/4P3/2R5/2R3K1/1rp3PP/8 b - - 3 39,Kf5,g6f5,g6h5,Kh5,-708,-721,13,endgame,False,False
993,79,40,White,8/5p2/7p/4Pk2/2R5/2R3K1/1rp3PP/8 w - - 4 40,Rxc2,c3c2,g3f3,Kf3,759,688,71,endgame,True,False
993,80,40,Black,8/5p2/7p/4Pk2/2R5/6K1/1rR3PP/8 b - - 0 40,Rb3+,b2b3,b2c2,Rxc2,-681,-822,141,endgame,False,False
993,81,41,White,8/5p2/7p/4Pk2/2R5/1r4K1/2R3PP/8 w - - 1 41,Kf2,g3f2,g3h4,Kh4,807,791,16,endgame,False,False
993,82,41,Black,8/5p2/7p/4Pk2/2R5/1r6/2R2KPP/8 b - - 2 41,Kxe5,f5e5,f5e5,Kxe5,-781,-887,106,endgame,True,False
993,83,42,White,8/5p2/7p/4k3/2R5/1r6/2R2KPP/8 w - - 0 42,Re2+,c2e2,c4h4,Rh4,852,697,155,endgame,False,False
993,84,42,Black,8/5p2/7p/4k3/2R5/1r6/4RKPP/8 b - - 1 42,Kd5,e5d5,e5f6,Kf6,-786,-823,37,endgame,False,False
993,85,43,White,8/5p2/7p/3k4/2R5/1r6/4RKPP/8 w - - 2 43,Rf4,c4f4,c4c8,Rc8,878,732,146,endgame,False,False
993,86,43,Black,8/5p2/7p/3k4/5R2/1r6/4RKPP/8 b - - 3 43,Rb7,b3b7,b3b5,Rb5,-767,-897,130,endgame,False,False
993,87,44,White,8/1r3p2/7p/3k4/5R2/8/4RKPP/8 w - - 4 44,Rf6,f4f6,g2g4,g4,794,732,62,endgame,False,False
993,88,44,Black,8/1r3p2/5R1p/3k4/8/8/4RKPP/8 b - - 5 44,h5,h6h5,b7c7,Rc7,-693,-847,154,endgame,False,False
993,89,45,White,8/1r3p2/5R2/3k3p/8/8/4RKPP/8 w - - 0 45,h4,h2h4,f6f3,Rf3,808,799,9,endgame,False,False
993,90,45,Black,8/1r3p2/5R2/3k3p/7P/8/4RKP1/8 b - - 0 45,Kd4,d5d4,b7b1,Rb1,-785,-850,65,endgame,False,False
993,91,46,White,8/1r3p2/5R2/7p/3k3P/8/4RKP1/8 w - - 1 46,Rh6,f6h6,f6f3,Rf3,797,650,147,endgame,False,False
993,92,46,Black,8/1r3p2/7R/7p/3k3P/8/4RKP1/8 b - - 2 46,Rb5,b7b5,d4c4,Kc4,-702,-763,61,endgame,False,False
993,93,47,White,8/5p2/7R/1r5p/3k3P/8/4RKP1/8 w - - 3 47,Re7,e2e7,g2g3,g3,756,703,53,endgame,False,False
993,94,47,Black,8/4Rp2/7R/1r5p/3k3P/8/5KP1/8 b - - 4 47,Rf5+,b5f5,f7f6,f6,-647,-709,62,endgame,False,False
993,95,48,White,8/4Rp2/7R/5r1p/3k3P/8/5KP1/8 w - - 5 48,Kg3,f2g3,f2g1,Kg1,603,694,0,endgame,False,False
993,96,48,Black,8/4Rp2/7R/5r1p/3k3P/6K1/6P1/8 b - - 6 48,Kd5,d4d5,f5e5,Re5,-742,-804,62,endgame,False,False
993,97,49,White,8/4Rp2/7R/3k1r1p/7P/6K1/6P1/8 w - - 7 49,Rh7,h6h7,h6a6,Ra6,802,680,122,endgame,False,False
993,98,49,Black,8/4Rp1R/8/3k1r1p/7P/6K1/6P1/8 b - - 8 49,Rf6,f5f6,d5d6,Kd6,-680,-748,68,endgame,False,False
993,99,50,White,8/4Rp1R/5r2/3k3p/7P/6K1/6P1/8 w - - 9 50,Rexf7,e7f7,h7h5,Rxh5+,748,716,32,endgame,True,False
993,100,50,Black,8/5R1R/5r2/3k3p/7P/6K1/6P1/8 b - - 0 50,Rg6+,f6g6,f6f7,Rxf7,-716,-799,83,endgame,False,False
993,101,51,White,8/5R1R/6r1/3k3p/7P/6K1/6P1/8 w - - 1 51,Kh3,g3h3,g3h3,Kh3,768,748,20,endgame,False,False
993,102,51,Black,8/5R1R/6r1/3k3p/7P/7K/6P1/8 b - - 2 51,Ke6,d5e6,d5e4,Ke4,-702,-801,99,endgame,False,False
993,103,52,White,8/5R1R/4k1r1/7p/7P/7K/6P1/8 w - - 3 52,Rf4,f7f4,f7a7,Ra7,851,728,123,endgame,False,False
993,104,52,Black,8/7R/4k1r1/7p/5R1P/7K/6P1/8 b - - 4 52,Ke5,e6e5,g6g4,Rg4,-737,-812,75,endgame,False,False
993,105,53,White,8/7R/6r1/4k2p/5R1P/7K/6P1/8 w - - 5 53,g3,g2g3,g2g3,g3,812,794,18,endgame,False,False
993,106,53,Black,8/7R/6r1/4k2p/5R1P/6PK/8/8 b - - 0 53,Ke6,e5e6,g6d6,Rd6,-736,-787,51,endgame,False,False
993,107,54,White,8/7R/4k1r1/7p/5R1P/6PK/8/8 w - - 1 54,Rxh5,h7h5,f4b4,Rb4,768,781,0,endgame,True,False
993,108,54,Black,8/8/4k1r1/7R/5R1P/6PK/8/8 b - - 0 54,Rg8,g6g8,g6g7,Rg7,-801,-795,0,endgame,False,False
993,109,55,White,6r1/8/4k3/7R/5R1P/6PK/8/8 w - - 1 55,Ra5,h5a5,h5a5,Ra5,775,767,8,endgame,False,False
993,110,55,Black,6r1/8/4k3/R7/5R1P/6PK/8/8 b - - 2 55,Ke7,e6e7,g8g7,Rg7,-732,-777,45,endgame,False,False
993,111,56,White,6r1/4k3/8/R7/5R1P/6PK/8/8 w - - 3 56,Rb4,f4b4,f4d4,Rd4,776,747,29,endgame,False,False
993,112,56,Black,6r1/4k3/8/R7/1R5P/6PK/8/8 b - - 4 56,Kd6,e7d6,e7d6,Kd6,-756,-751,0,endgame,False,False
993,113,57,White,6r1/8/3k4/R7/1R5P/6PK/8/8 w - - 5 57,Rb6+,b4b6,b4b3,Rb3,733,740,0,endgame,False,False
993,114,57,Black,6r1/8/1R1k4/R7/7P/6PK/8/8 b - - 6 57,Kc7,d6c7,d6d7,Kd7,-761,-782,21,endgame,False,False
993,115,58,White,6r1/2k5/1R6/R7/7P/6PK/8/8 w - - 7 58,Rh6,b6h6,a5b5,Rab5,777,760,17,endgame,False,False
993,116,58,Black,6r1/2k5/7R/R7/7P/6PK/8/8 b - - 8 58,Rg7,g8g7,c7c8,Kc8,-747,-1000,253,endgame,False,True
993,117,59,White,8/2k3r1/7R/R7/7P/6PK/8/8 w - - 9 59,Ra7+,a5a7,a5a7,Ra7+,1000,1000,0,endgame,False,True
993,118,59,Black,8/R1k3r1/7R/8/7P/6PK/8/8 b - - 10 59,Kb8,c7b8,c7d8,Kd8,-1000,-1000,0,endgame,False,True
993,119,60,White,1k6/R5r1/7R/8/7P/6PK/8/8 w - - 11 60,Rxg7,a7g7,a7g7,Rxg7,1000,1000,0,endgame,True,True
994,1,1,White,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d4,d2d4,e2e4,e4,32,19,13,opening,False,False
994,2,1,Black,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d5,d7d5,g8f6,Nf6,-19,-18,0,opening,False,False
994,3,2,White,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,Nf3,g1f3,g1f3,Nf3,17,10,7,opening,False,False
994,4,2,Black,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,Bf5,c8f5,g8f6,Nf6,-9,-26,17,opening,False,False
994,5,3,White,rn1qkbnr/ppp1pppp/8/3p1b2/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 2 3,Bf4,c1f4,c2c4,c4,26,12,14,opening,False,False
994,6,3,Black,rn1qkbnr/ppp1pppp/8/3p1b2/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,e6,e7e6,e7e6,e6,-12,-4,0,opening,False,False
994,7,4,White,rn1qkbnr/ppp2ppp/4p3/3p1b2/3P1B2/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 4,e3,e2e3,c2c4,c4,4,2,2,opening,False,False
994,8,4,Black,rn1qkbnr/ppp2ppp/4p3/3p1b2/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,Be7,f8e7,f8d6,Bd6,0,-24,24,opening,False,False
994,9,5,White,rn1qk1nr/ppp1bppp/4p3/3p1b2/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 1 5,a3,a2a3,c2c4,c4,31,6,25,opening,False,False
994,10,5,Black,rn1qk1nr/ppp1bppp/4p3/3p1b2/3P1B2/P3PN2/1PP2PPP/RN1QKB1R b KQkq - 0 5,Nf6,g8f6,e7d6,Bd6,-2,5,0,opening,False,False
994,11,6,White,rn1qk2r/ppp1bppp/4pn2/3p1b2/3P1B2/P3PN2/1PP2PPP/RN1QKB1R w KQkq - 1 6,Bd3,f1d3,f1d3,Bd3,-6,-4,0,opening,False,False
994,12,6,Black,rn1qk2r/ppp1bppp/4pn2/3p1b2/3P1B2/P2BPN2/1PP2PPP/RN1QK2R b KQkq - 2 6,Bg4,f5g4,f5d3,Bxd3,4,-25,29,opening,False,False
994,13,7,White,rn1qk2r/ppp1bppp/4pn2/3p4/3P1Bb1/P2BPN2/1PP2PPP/RN1QK2R w KQkq - 3 7,Be2,d3e2,h2h3,h3,29,9,20,opening,False,False
994,14,7,Black,rn1qk2r/ppp1bppp/4pn2/3p4/3P1Bb1/P3PN2/1PP1BPPP/RN1QK2R b KQkq - 4 7,c5,c7c5,b8d7,Nbd7,-7,-47,40,opening,False,False
994,15,8,White,rn1qk2r/pp2bppp/4pn2/2pp4/3P1Bb1/P3PN2/1PP1BPPP/RN1QK2R w KQkq - 0 8,c3,c2c3,d4c5,dxc5,56,2,54,opening,False,False
994,16,8,Black,rn1qk2r/pp2bppp/4pn2/2pp4/3P1Bb1/P1P1PN2/1P2BPPP/RN1QK2R b KQkq - 0 8,Nbd7,b8d7,b8c6,Nc6,-2,-1,0,opening,False,False
994,17,9,White,r2qk2r/pp1nbppp/4pn2/2pp4/3P1Bb1/P1P1PN2/1P2BPPP/RN1QK2R w KQkq - 1 9,h3,h2h3,a3a4,a4,-10,-12,2,opening,False,False
994,18,9,Black,r2qk2r/pp1nbppp/4pn2/2pp4/3P1Bb1/P1P1PN1P/1P2BPP1/RN1QK2R b KQkq - 0 9,Bf5,g4f5,g4f5,Bf5,6,6,0,opening,False,False
994,19,10,White,r2qk2r/pp1nbppp/4pn2/2pp1b2/3P1B2/P1P1PN1P/1P2BPP1/RN1QK2R w KQkq - 1 10,Bd3,e2d3,a3a4,a4,-6,-20,14,opening,False,False
994,20,10,Black,r2qk2r/pp1nbppp/4pn2/2pp1b2/3P1B2/P1PBPN1P/1P3PP1/RN1QK2R b KQkq - 2 10,Ne4,f6e4,f6e4,Ne4,20,34,0,opening,False,False
994,21,11,White,r2qk2r/pp1nbppp/4p3/2pp1b2/3PnB2/P1PBPN1P/1P3PP1/RN1QK2R w KQkq - 3 11,O-O,e1g1,a3a4,a4,-33,-55,22,opening,False,False
994,22,11,Black,r2qk2r/pp1nbppp/4p3/2pp1b2/3PnB2/P1PBPN1P/1P3PP1/RN1Q1RK1 b kq - 4 11,O-O,e8g8,g7g5,g5,67,35,32,opening,False,False
994,23,12,White,r2q1rk1/pp1nbppp/4p3/2pp1b2/3PnB2/P1PBPN1P/1P3PP1/RN1Q1RK1 w - - 5 12,Bc2,d3c2,a3a4,a4,-35,-34,0,opening,False,False
994,24,12,Black,r2q1rk1/pp1nbppp/4p3/2pp1b2/3PnB2/P1P1PN1P/1PB2PP1/RN1Q1RK1 b - - 6 12,b5,b7b5,g7g5,g5,34,-15,49,middlegame,False,False
994,25,13,White,r2q1rk1/p2nbppp/4p3/1ppp1b2/3PnB2/P1P1PN1P/1PB2PP1/RN1Q1RK1 w - - 0 13,Nbd2,b1d2,d4c5,dxc5,15,2,13,middlegame,False,False
994,26,13,Black,r2q1rk1/p2nbppp/4p3/1ppp1b2/3PnB2/P1P1PN1P/1PBN1PP1/R2Q1RK1 b - - 1 13,Nxd2,e4d2,e4d2,Nxd2,-2,-4,2,middlegame,True,False
994,27,14,White,r2q1rk1/p2nbppp/4p3/1ppp1b2/3P1B2/P1P1PN1P/1PBn1PP1/R2Q1RK1 w - - 0 14,Nxd2,f3d2,d1d2,Qxd2,7,-9,16,middlegame,True,False
994,28,14,Black,r2q1rk1/p2nbppp/4p3/1ppp1b2/3P1B2/P1P1P2P/1PBN1PP1/R2Q1RK1 b - - 0 14,Bxc2,f5c2,f5c2,Bxc2,7,13,0,middlegame,True,False
994,29,15,White,r2q1rk1/p2nbppp/4p3/1ppp4/3P1B2/P1P1P2P/1PbN1PP1/R2Q1RK1 w - - 0 15,Qxc2,d1c2,d1c2,Qxc2,-13,-10,0,middlegame,True,False
994,30,15,Black,r2q1rk1/p2nbppp/4p3/1ppp4/3P1B2/P1P1P2P/1PQN1PP1/R4RK1 b - - 0 15,c4,c5c4,d7b6,Nb6,10,6,4,middlegame,False,False
994,31,16,White,r2q1rk1/p2nbppp/4p3/1p1p4/2pP1B2/P1P1P2P/1PQN1PP1/R4RK1 w - - 0 16,Nf3,d2f3,e3e4,e4,-6,-21,15,middlegame,False,False
994,32,16,Black,r2q1rk1/p2nbppp/4p3/1p1p4/2pP1B2/P1P1PN1P/1PQ2PP1/R4RK1 b - - 1 16,a5,a7a5,d8b6,Qb6,21,19,2,middlegame,False,False
994,33,17,White,r2q1rk1/3nbppp/4p3/pp1p4/2pP1B2/P1P1PN1P/1PQ2PP1/R4RK1 w - - 0 17,Rfe1,f1e1,f3e5,Ne5,-19,-17,0,middlegame,False,False
